"id","lineID","entryGroupID","lon","lat","status"
"20852","48802","18878","41.1","34.2","ok"
"20853","48802","18878","46.3","30.45","ok"
"20854","48802","18878","44.3","31.3","ok"
"20855","48802","18878","44.15","32.05","ok"
"20856","48802","18878","42.2","34","ok"
"20857","48802","18878","39.1","35.3","ok"
"20858","48802","18878","38.05","36.4","ok"
"20859","48802","18878","42.3","33.5","ok"
"20860","48802","18878","38.3","35.5","ok"
"20861","48802","18878","39","38","ok"
"20862","48802","18878","39.1","36","ok"
"20863","48802","18878","42","34.3","ok"
"20864","48802","18878","39","35.3","ok"
"20865","48802","18878","38.2","39.2","ok"
"20866","48802","18878","38","36.45","ok"
"20867","48802","18878","38.1","37.2","ok"
"20868","48802","18878","38.1","35.5","ok"
"20869","48802","18878","40","35.3","ok"
"20870","48802","18878","42","34","ok"
"20871","48802","18878","38.5","35.5","ok"
"20872","48807","18880","35.4","33.2","ok"
"20873","48810","18881","34.55","32.35","ok"
"20874","48813","18882","36","30.5","ok"
"20875","48816","18883","55","28.15","ok"
"20876","48819","18884","55.15","28","ok"
"20877","48822","18885","55.1","28.1","ok"
"20878","48825","18886","59.15","32.45","ok"
"20879","48827","18887","59.45","32.45","ok"
"20880","48829","18888","35.3","36.4","ok"
"20881","48832","18889","35.31","33.52","ok"
"20882","48835","18890","37.05","34.35","ok"
"20883","48837","18891","30.55","29.25","ok"
"20884","48840","18892","30.55","29.25","ok"
"20885","48844","18893","34","36","ok"
"20886","48846","18894","35.55","36.1","ok"
"20887","48848","18895","37","34","ok"
"20888","48850","18896","49","37","ok"
"20889","48853","18897","33.3","37","ok"
"20890","48855","18898","36","39.3","ok"
"20891","48857","18899","38","37","ok"
"20892","48859","18900","38.05","34","ok"
"20893","48860","18901","35.25","33.15","ok"
"20894","48862","18902","30.25","36.3","ok"
"20895","48864","18903","29.5","39.5","ok"
"20896","48866","18904","38.2","38.2","ok"
"20897","48868","18905","45","25","ok"
"20898","48870","18906","50.3","30.3","ok"
"20899","48872","18907","35.56","33.52","ok"
"20900","48874","18908","61.15","34.15","ok"
"20901","48876","18909","67","30.3","ok"
"20902","48879","18910","61","34.45","ok"
"20903","48880","18911","31.1","30","ok"
"20904","48883","18912","31.14","30","ok"
"20905","48887","18913","31.1","30","ok"
"20906","48890","18914","54","28.5","ok"
"20907","48893","18915","54","28.5","ok"
"20908","48895","18916","30.3","31.1","ok"
"20909","48899","18916","30.25","31.15","ok"
"20910","48901","18917","32","2","ok"
"20911","48903","18918","51.2","25.4","ok"
"20912","48906","18919","51.2","25.4","ok"
"20913","48909","18919","30.25","31.15","ok"
"20914","48911","18920","30.3","31.1","ok"
"20915","48915","18921","30.3","31.15","ok"
"20916","48917","18922","30.3","31.15","ok"
"20917","48921","18923","30.25","31.15","ok"
"20918","48923","18924","34.3","30.3","ok"
"20919","48925","18925","34.3","30.3","ok"
"20920","48927","18926","34.3","30.3","ok"
"20921","48930","18927","34.3","30.3","ok"
"20922","48932","18928","34.3","30.3","ok"
"20923","48934","18929","34.3","30.3","ok"
"20924","48937","18930","34.3","30.3","ok"
"20925","48939","18931","34.3","30.3","ok"
"20926","48941","18932","31.57","26.1","ok"
"20927","48945","18933","42.3","17","ok"
"20928","48947","18933","31","16","ok"
"20929","48950","18933","34","17","ok"
"20930","48952","18934","44.15","31.45","ok"
"20931","48954","18935","35.05","31.55","ok"
"20932","48957","18936","35.05","31.55","ok"
"20933","48960","18937","35","31.55","ok"
"20934","48962","18938","35","31.55","ok"
"20935","48966","18939","36","35.3","ok"
"20936","48968","18940","36.15","35.25","ok"
"20937","48969","18941","35.05","32.4","ok"
"20938","48971","18942","35.05","32.35","ok"
"20939","48974","18943","51.3","32.3","ok"
"20940","48976","18944","35.1","32.15","ok"
"20941","48979","18945","35","31.4","ok"
"20942","48982","18946","35.38","33.52","ok"
"20943","48984","18947","39.3","24.3","ok"
"20944","48987","18948","35.55","33.05","ok"
"20945","48989","18949","34.55","32.35","ok"
"20946","48991","18950","35.1","32.15","ok"
"20947","48995","18951","35.16","31.45","ok"
"20948","49002","18953","35.15","31.5","ok"
"20949","49005","18954","35.05","32.35","ok"
"20950","49008","18955","35.1","31.45","ok"
"20951","49011","18956","35.05","32.35","ok"
"20952","49013","18957","35.05","32.35","ok"
"20953","49016","18958","35.05","32.35","ok"
"20954","49018","18959","35.3","38.2","ok"
"20955","49020","18960","36.15","33.1","ok"
"20956","49022","18961","63.3","39.3","ok"
"20957","49024","18962","35","32.3","ok"
"20958","49027","18963","51.3","32.3","ok"
"20959","49030","18964","54","39.3","ok"
"20960","49033","18965","43","17","ok"
"20961","49037","18965","35.25","30.2","ok"
"20962","49040","18965","35.4","30.4","ok"
"20963","49042","18966","21","41","ok"
"20964","49044","18967","28.5","38.4","ok"
"20965","49047","18968","35.55","35.2","ok"
"20966","49050","18969","35.25","33.05","ok"
"20967","49053","18970","35.3","35.2","ok"
"20968","49056","18971","35.45","35.15","ok"
"20969","49059","18972","39.3","22.3","ok"
"20970","49062","18972","35.3","35","ok"
"20971","49065","18972","40","36.15","ok"
"20972","49068","18972","40","36.15","ok"
"20973","49071","18973","40","36.2","ok"
"20974","49074","18974","37.4","34.5","ok"
"20975","49076","18975","35.35","30.15","ok"
"20976","49079","18976","33","27","ok"
"20977","49081","18977","33.1","27.4","ok"
"20978","49083","18978","31","27.25","ok"
"20979","49086","18979","30.55","27.25","ok"
"20980","49088","18980","34.3","24","ok"
"20981","49090","18981","32.3","30.1","ok"
"20982","49092","18982","35.25","30.05","ok"
"20983","49095","18983","36.3","33.4","ok"
"20984","49097","18984","35.35","30.2","ok"
"20985","49099","18985","35.45","32.35","ok"
"20986","49101","18986","35.25","30.3","ok"
"20987","49104","18987","37.1","34.25","ok"
"20988","49106","18988","35.25","29.4","ok"
"20989","49109","18989","38","34.45","ok"
"20990","49111","18990","35.5","31.05","ok"
"20991","49113","18991","36.2","33.15","ok"
"20992","49115","18992","35","29.4","ok"
"20993","49117","18993","31","29.12","ok"
"20994","49119","18994","31.05","29.2","ok"
"20995","49121","18995","35","30.2","ok"
"20996","49123","18996","35.4","30.5","ok"
"20997","49126","18997","37.4","34.5","ok"
"20998","49128","18998","35.35","30.15","ok"
"20999","49132","18999","33","27","ok"
"21000","49134","19000","33.1","27.1","ok"
"21001","49138","19001","30.55","27.25","ok"
"21002","49140","19002","31","27.25","ok"
"21003","49143","19003","34.3","24","ok"
"21004","49146","19004","32.3","30.1","ok"
"21005","49149","19005","35.25","30.05","ok"
"21006","49152","19006","35","30.4","ok"
"21007","49155","19007","36.3","33.4","ok"
"21008","49157","19008","35.35","30.2","ok"
"21009","49160","19009","35.45","32.35","ok"
"21010","49163","19010","35.25","30.3","ok"
"21011","49167","19011","37.1","34.25","ok"
"21012","49169","19012","35.25","29.4","ok"
"21013","49173","19013","38","34.45","ok"
"21014","49175","19014","35.5","31.05","ok"
"21015","49178","19015","36.2","33.15","ok"
"21016","49181","19016","35","29.4","ok"
"21017","49184","19017","31","29.12","ok"
"21018","49187","19018","31.05","29.2","ok"
"21019","49190","19019","35","30.2","ok"
"21020","49193","19020","35.4","30.5","ok"
"21021","49196","19021","34.15","30.4","ok"
"21022","49198","19022","35.2","33","ok"
"21023","49201","19023","31.35","22.15","ok"
"21024","49204","19024","31.35","22.15","ok"
"21025","49206","19025","35.4","30.3","ok"
"21026","49209","19026","35.2","32.35","ok"
"21027","49211","19027","35.15","32.45","ok"
"21028","49213","19028","35.15","32.45","ok"
"21029","49215","19029","35.26","30.21","ok"
"21030","49217","19030","35.2","33","ok"
"21031","49220","19031","38.25","34.4","ok"
"21032","49222","19032","35.15","32.45","ok"
"21033","49224","19033","35.15","32.45","ok"
"21034","49227","19034","35.26","30.21","ok"
"21035","49230","19035","36.45","33.4","ok"
"21036","49231","19036","36.3","32.3","ok"
"21037","49234","19037","36.3","32.3","ok"
"21038","49238","19038","36.4","32.4","ok"
"21039","49241","19039","36.45","32.35","ok"
"21040","49241","19039","36.55","32.5","ok"
"21041","49244","19040","41","27","ok"
"21042","49246","19041","41","27","ok"
"21043","49248","19042","31.5","22.3","ok"
"21044","49251","19043","31.5","22.3","ok"
"21045","49254","19043","35.45","32.15","ok"
"21046","49256","19044","35.45","32.15","ok"
"21047","49258","19045","35.1","32.1","ok"
"21048","49261","19046","47","38.1","ok"
"21049","49262","19047","32.25","25.25","ok"
"21050","49265","19048","32.25","25.25","ok"
"21051","49269","19049","32.25","25.3","ok"
"21052","49273","19050","35.15","32","ok"
"21053","49274","19051","31.3","25","ok"
"21054","49277","19052","31.3","25","ok"
"21055","49278","19053","42.15","36.3","ok"
"21056","49279","19054","36","34.25","ok"
"21057","49280","19055","36.2","34.3","ok"
"21058","49281","19056","36.15","34.3","ok"
"21059","49283","19057","37.55","34.15","ok"
"21060","49284","19058","38","34.4","ok"
"21061","49287","19059","38","34.4","ok"
"21062","49289","19060","36.1","31.5","ok"
"21063","49292","19060","30.5","27.5","ok"
"21064","49294","19061","30.5","27.5","ok"
"21065","49296","19062","57","23","ok"
"21066","49298","19063","35.56","31.56","ok"
"21067","49300","19064","31.18","30.04","ok"
"21068","49303","19065","34.25","30.35","ok"
"21069","49305","19066","35.15","32.4","ok"
"21070","49307","19067","36.1","35.4","ok"
"21071","49309","19068","36.3","35.55","ok"
"21072","49310","19069","39.15","30.45","ok"
"21073","49312","19070","36","35.3","ok"
"21074","49316","19071","35.55","35.55","ok"
"21075","49318","19072","35.55","35.55","ok"
"21076","49322","19073","36","35.3","ok"
"21077","49325","19074","36.4","32.45","ok"
"21078","49327","19075","36.3","32.3","ok"
"21079","49328","19076","36.3","34","ok"
"21080","49330","19077","32.08","26.03","ok"
"21081","49333","19078","32.08","26.03","ok"
"21082","49336","19079","38.2","35","ok"
"21083","49337","19080","37.3","32.15","ok"
"21084","49339","19081","32.4","25.45","ok"
"21085","49342","19082","32.4","25.45","ok"
"21086","49344","19083","35.35","30.4","ok"
"21087","49346","19084","35.55","31.1","ok"
"21088","49348","19085","30.45","22.45","ok"
"21089","49350","19086","35.25","30.2","ok"
"21090","49352","19087","35.35","30.45","ok"
"21091","49356","19088","37.35","34.5","ok"
"21092","49356","19088","37.2","34.45","ok"
"21093","49359","19088","37.25","34.45","ok"
"21094","49362","19089","42.35","23.2","ok"
"21095","49364","19090","57.4","29","ok"
"21096","49364","19090","57.3","29","ok"
"21097","49366","19091","35.4","33.4","ok"
"21098","49368","19091","37.35","34.1","ok"
"21099","49370","19092","35.25","30.2","ok"
"21100","49373","19093","39","35","ok"
"21101","49376","19093","39","35","ok"
"21102","49378","19094","35.45","31.4","ok"
"21103","49380","19095","35.55","30.5","ok"
"21104","49382","19096","35.5","30.55","ok"
"21105","49384","19097","35.5","30.55","ok"
"21106","49387","19098","34.15","30.25","ok"
"21107","49389","19099","35.3","30.15","ok"
"21108","49391","19100","35.15","30.2","ok"
"21109","49393","19101","35.15","31","ok"
"21110","49395","19102","35.15","31","ok"
"21111","49398","19103","34","30.3","ok"
"21112","49401","19104","35.2","32.3","ok"
"21113","49403","19105","35","23.3","ok"
"21114","49405","19106","38.05","35.05","ok"
"21115","49406","19107","61.2","35.1","ok"
"21116","49409","19108","57","29.1","ok"
"21117","49410","19109","35.54","31.5","ok"
"21118","49412","19110","36.1","31.55","ok"
"21119","49415","19111","32","29","ok"
"21120","49417","19112","32","28.3","ok"
"21121","49418","19113","35.2","32.25","ok"
"21122","49420","19114","35.45","35.3","ok"
"21123","49422","19115","35.25","29.55","ok"
"21124","49425","19116","35.3","29.35","ok"
"21125","49428","19117","35.3","29.35","ok"
"21126","49430","19118","42.15","37.15","ok"
"21127","49432","19119","35.1","29.35","ok"
"21128","49434","19120","35.35","30.1","ok"
"21129","49436","19121","35.25","30.05","ok"
"21130","49438","19122","35.25","30.05","ok"
"21131","49441","19123","35.4","31.1","ok"
"21132","49443","19124","35","30.3","ok"
"21133","49444","19125","35.05","29.45","ok"
"21134","49446","19126","35.35","30.45","ok"
"21135","49449","19127","58.3","22.2","ok"
"21136","49451","19128","35.25","30.15","ok"
"21137","49453","19129","32.55","24.1","ok"
"21138","49456","19130","32.53","24.15","ok"
"21139","49459","19131","32.55","24.1","ok"
"21140","49461","19132","35.19","29.43","ok"
"21141","49463","19133","35.35","31.25","ok"
"21142","49464","19134","34.45","29.35","ok"
"21143","49465","19135","34.4","30.35","ok"
"21144","49467","19136","35.45","29.35","ok"
"21145","49469","19137","43","23.55","ok"
"21146","49470","19138","31.3","26.45","ok"
"21147","49473","19139","31.3","26.45","ok"
"21148","49475","19140","30.32","29.06","ok"
"21149","49477","19141","30.32","29.06","ok"
"21150","49478","19142","34","24","ok"
"21151","49479","19143","35.5","30.45","ok"
"21152","49481","19144","37.15","35.55","ok"
"21153","49483","19145","38.1","35.05","ok"
"21154","49486","19147","35.5","29.35","ok"
"21155","49488","19148","34.4","30.55","ok"
"21156","49490","19149","35.2","30.05","ok"
"21157","49493","19150","35.25","30.05","ok"
"21158","49494","19151","35.1","29.35","ok"
"21159","49496","19152","35.3","30.1","ok"
"21160","49498","19153","35.4","31.15","ok"
"21161","49500","19154","35.4","31.15","ok"
"21162","49503","19155","36.2","34.5","ok"
"21163","49506","19156","36.25","34.45","ok"
"21164","49508","19157","35.15","29.4","ok"
"21165","49510","19158","35.15","29.4","ok"
"21166","49514","19159","35.55","31.1","ok"
"21167","49516","19160","35.3","30.5","ok"
"21168","49517","19161","37.3","34.15","ok"
"21169","49518","19162","35.1","30.1","ok"
"21170","49520","19163","35.1","30.1","ok"
"21171","49523","19164","55","25","ok"
"21172","49524","19165","35.45","30.5","ok"
"21173","49526","19166","35.2","32.1","ok"
"21174","49529","19167","36.15","33.2","ok"
"21175","49530","19168","27.5","31.1","ok"
"21176","49533","19169","35","32.4","ok"
"21177","49535","19170","33","24.1","ok"
"21178","49537","19171","36.3","36","ok"
"21179","49539","19172","35.5","30.5","ok"
"21180","49541","19173","35.4","29.4","ok"
"21181","49543","19174","35.3","36","ok"
"21182","49544","19175","35.25","30.2","ok"
"21183","49546","19176","35.25","30.5","ok"
"21184","49548","19177","35.25","30.2","ok"
"21185","49551","19178","34.3","30.25","ok"
"21186","49554","19179","35.25","32.05","ok"
"21187","49555","19180","35.3","32.05","ok"
"21188","49557","19181","35.1","29.4","ok"
"21189","49559","19182","35.3","33","ok"
"21190","49561","19183","35.35","30.55","ok"
"21191","49564","19184","36.15","33.2","ok"
"21192","49566","19185","36.15","33.2","ok"
"21193","49567","19186","35.55","32.05","ok"
"21194","49570","19187","38.05","34.5","ok"
"21195","49572","19188","35.4","30.55","ok"
"21196","49574","19189","35.4","30.5","ok"
"21197","49575","19190","35.5","30.45","ok"
"21198","49577","19191","35.25","30.21","ok"
"21199","49580","19192","38.15","34.35","ok"
"21200","49581","19193","35.35","31.2","ok"
"21201","49583","19194","34.15","29.45","ok"
"21202","49587","19195","36.05","31.5","ok"
"21203","49588","19196","35.2","29.5","ok"
"21204","49590","19197","36.3","31.55","ok"
"21205","49592","19198","35.25","30.15","ok"
"21206","49594","19199","35.2","29.5","ok"
"21207","49598","19199","36.3","31.55","ok"
"21208","49601","19200","35.05","29.4","ok"
"21209","49602","19201","33.3","28.4","ok"
"21210","49604","19202","35.55","34.1","ok"
"21211","49605","19203","31.2","30","ok"
"21212","49608","19204","31.2","30","ok"
"21213","49609","19205","35.1","29.55","ok"
"21214","49612","19205","35.1","29.55","ok"
"21215","49614","19206","34.15","29.45","ok"
"21216","49616","19207","35.15","32.55","ok"
"21217","49618","19208","35","30.35","ok"
"21218","49619","19209","35.15","32.4","ok"
"21219","49621","19210","36.1","31.55","ok"
"21220","49623","19211","30.3","28.55","ok"
"21221","49626","19212","30.3","28.55","ok"
"21222","49627","19213","54","17","ok"
"21223","49628","19214","52.5","16.4","ok"
"21224","49630","19215","36.1","35.3","ok"
"21225","49631","19216","35.35","29.4","ok"
"21226","49634","19217","54","17","ok"
"21227","49637","19218","54","17.3","ok"
"21228","49640","19218","35.2","29.3","ok"
"21229","49643","19219","35","30","ok"
"21230","49644","19220","34.55","30.45","ok"
"21231","49646","19221","35.45","29.3","ok"
"21232","49648","19222","35.45","30.4","ok"
"21233","49651","19223","35.2","29.3","ok"
"21234","49653","19224","35.45","29.3","ok"
"21235","49657","19225","58.1","26.4","ok"
"21236","49660","19226","35.3","30.15","ok"
