"id","lineID","entryGroupID","type","status"
"54374","129662","51247","Admin.","ok"
"54375","129665","51248","Admin.","ok"
"54376","129668","51249","Siedl.","ok"
"54377","129670","51250","Admin.","ok"
"54378","129673","51251","Siedl.","ok"
"54379","129676","51252","Siedl.","ok"
"54380","129679","51253","Admin.","ok"
"54381","129681","51254","Siedl.","ok"
"54382","129683","51255","Siedl.","ok"
"54383","129685","51256","Admin.","ok"
"54384","129687","51257","Siedl.","ok"
"54385","129689","51258","Siedl.","ok"
"54386","129691","51259","Siedl.","ok"
"54387","129693","51260","Siedl.","ok"
"54388","129695","51261","Siedl.","ok"
"54389","129697","51262","Siedl.","ok"
"54390","129699","51263","Siedl.","ok"
"54391","129702","51264","Siedl.","ok"
"54392","129704","51265","Lands.","ok"
"54393","129706","51266","Admin.","ok"
"54394","129708","51267","Lands.","ok"
"54395","129711","51267","Lands.","ok"
"54396","129714","51268","Siedl.","ok"
"54397","129716","51269","Admin.","ok"
"54398","129718","51270","Siedl.","ok"
"54399","129720","51271","Siedl.","ok"
"54400","129723","51272","Siedl.","ok"
"54401","129725","51273","Siedl.","ok"
"54402","129727","51274","Siedl.","ok"
"54403","129729","51275","Siedl.","ok"
"54404","129731","51275","Siedl.","ok"
"54405","129731","51275","Weg","ok"
"54406","129734","51276","Siedl.","ok"
"54407","129738","51277","Siedl.","ok"
"54408","129740","51278","Siedl.","ok"
"54409","129743","51279","Siedl.","ok"
"54410","129746","51280","Siedl.","ok"
"54411","129748","51281","Siedl.","ok"
"54412","129750","51282","Siedl.","ok"
"54413","129752","51283","Siedl.","ok"
"54414","129753","51284","Siedl.","ok"
"54415","129755","51285","Siedl.","ok"
"54416","129757","51286","Siedl.","ok"
"54417","129759","51287","Siedl.","ok"
"54418","129762","51288","Lands.","ok"
"54419","129764","51289","Gewäs.","ok"
"54420","129767","51290","Admin.","ok"
"54421","129769","51291","Siedl.","ok"
"54422","129772","51292","Siedl.","ok"
"54423","129774","51293","Siedl.","ok"
"54424","129776","51294","Siedl.","ok"
"54425","129779","51294","Geb.","ok"
"54426","129782","51295","Siedl.","ok"
"54427","129784","51296","Siedl.","ok"
"54428","129785","51297","Geb.","ok"
"54429","129786","51298","Geb.","ok"
"54430","129787","51299","Geb.","ok"
"54431","129789","51300","Siedl.","ok"
"54432","129790","51301","Siedl.","ok"
"54433","129792","51302","Siedl.","ok"
"54434","129794","51303","Siedl.","ok"
"54435","129796","51304","Lands.","ok"
"54436","129798","51304","Lands.","ok"
"54437","129801","51305","Lands.","ok"
"54438","129804","51306","Lands.","ok"
"54439","129806","51307","Lands.","ok"
"54440","129808","51308","Lands.","ok"
"54441","129810","51309","Lands.","ok"
"54442","129812","51310","Lands.","ok"
"54443","129814","51311","Lands.","ok"
"54444","129816","51311","Lands.","ok"
"54445","129819","51312","Lands.","ok"
"54446","129822","51313","Lands.","ok"
"54447","129825","51314","Lands.","ok"
"54448","129827","51315","Lands.","ok"
"54449","129829","51316","Lands.","ok"
"54450","129832","51317","Lands.","ok"
"54451","129834","51318","Lands.","ok"
"54452","129836","51319","Lands.","ok"
"54453","129838","51320","Lands.","ok"
"54454","129840","51321","Lands.","ok"
"54455","129842","51322","Lands.","ok"
"54456","129843","51323","Lands.","ok"
"54457","129844","51323","Lands.","ok"
"54458","129846","51324","Lands.","ok"
"54459","129848","51325","Lands.","ok"
"54460","129850","51326","Lands.","ok"
"54461","129851","51327","Lands.","ok"
"54462","129852","51328","Lands.","ok"
"54463","129853","51329","Lands.","ok"
"54464","129854","51330","Lands.","ok"
"54465","129855","51331","Lands.","ok"
"54466","129857","51332","Lands.","ok"
"54467","129858","51333","Lands.","ok"
"54468","129859","51334","Lands.","ok"
"54469","129860","51335","Lands.","ok"
"54470","129862","51335","Lands.","ok"
"54471","129865","51336","Lands.","ok"
"54472","129868","51337","Siedl.","ok"
"54473","129869","51338","Lands.","ok"
"54474","129871","51339","Lands.","ok"
"54475","129873","51340","Lands.","ok"
"54476","129876","51341","Lands.","ok"
"54477","129878","51342","Lands.","ok"
"54478","129881","51343","Lands.","ok"
"54479","129883","51344","Lands.","ok"
"54480","129885","51344","Lands.","ok"
"54481","129888","51345","Lands.","ok"
"54482","129891","51346","Lands.","ok"
"54483","129893","51346","Lands.","ok"
"54484","129896","51347","Lands.","ok"
"54485","129899","51348","Lands.","ok"
"54486","129901","51349","Lands.","ok"
"54487","129904","51350","Lands.","ok"
"54488","129907","51351","Lands.","ok"
"54489","129909","51352","Lands.","ok"
"54490","129911","51353","Siedl.","ok"
"54491","129913","51354","Lands.","ok"
"54492","129915","51355","Lands.","ok"
"54493","129917","51356","Lands.","ok"
"54494","129919","51357","Lands.","ok"
"54495","129921","51358","Lands.","ok"
"54496","129923","51359","Lands.","ok"
"54497","129925","51360","Lands.","ok"
"54498","129927","51361","Lands.","ok"
"54499","129929","51362","Lands.","ok"
"54500","129931","51363","Eth.","ok"
"54501","129934","51364","Siedl.","ok"
"54502","129936","51365","Siedl.","ok"
"54503","129938","51366","Siedl.","ok"
"54504","129941","51367","Siedl.","ok"
"54505","129944","51368","Siedl.","ok"
"54506","129946","51369","Siedl.","ok"
"54507","129948","51370","Siedl.","ok"
"54508","129950","51371","Siedl.","ok"
"54509","129953","51372","Siedl.","ok"
"54510","129956","51373","Siedl.","ok"
"54511","129959","51374","Siedl.","ok"
"54512","129961","51375","Siedl.","ok"
"54513","129963","51376","Siedl.","ok"
"54514","129966","51377","Siedl.","ok"
"54515","129968","51378","Lands.","ok"
"54516","129970","51379","Siedl.","ok"
"54517","129972","51380","Siedl.","ok"
"54518","129974","51381","Lands.","ok"
"54519","129976","51382","Siedl.","ok"
"54520","129978","51383","Siedl.","ok"
"54521","129981","51384","Siedl.","ok"
"54522","129984","51385","Siedl.","ok"
"54523","129986","51386","Siedl.","ok"
"54524","129988","51387","Eth.","ok"
"54525","129991","51388","Siedl.","ok"
"54526","129994","51389","Siedl.","ok"
"54527","129998","51390","Siedl.","ok"
"54528","130000","51391","Siedl.","ok"
"54529","130002","51392","Siedl.","ok"
"54530","130005","51393","Siedl.","ok"
"54531","130007","51394","Siedl.","ok"
"54532","130009","51395","Admin.","ok"
"54533","130011","51396","Siedl.","ok"
"54534","130013","51397","Siedl.","ok"
"54535","130015","51398","Eth.","ok"
"54536","130017","51399","Eth.","ok"
"54537","130019","51400","Siedl.","ok"
"54538","130021","51401","Admin.","ok"
"54539","130023","51401","Lands.","ok"
"54540","130025","51402","Lands.","ok"
"54541","130027","51403","Lands.","ok"
"54542","130030","51403","Lands.","ok"
"54543","130034","51404","Lands.","ok"
"54544","130036","51405","Lands.","ok"
"54545","130038","51406","Siedl.","ok"
"54546","130041","51407","Siedl.","ok"
"54547","130043","51408","Siedl.","ok"
"54548","130046","51409","Siedl.","ok"
"54549","130048","51410","Siedl.","ok"
"54550","130050","51411","Lands.","ok"
"54551","130052","51412","Siedl.","ok"
"54552","130055","51413","Siedl.","ok"
"54553","130056","51414","Siedl.","ok"
"54554","130059","51415","Siedl.","ok"
"54555","130061","51416","Siedl.","ok"
"54556","130064","51417","Siedl.","ok"
"54557","130066","51418","Siedl.","ok"
"54558","130068","51419","Siedl.","ok"
"54559","130070","51420","Siedl.","ok"
"54560","130072","51421","Siedl.","ok"
"54561","130073","51422","Siedl.","ok"
"54562","130075","51423","Siedl.","ok"
"54563","130076","51424","Siedl.","ok"
"54564","130077","51425","Siedl.","ok"
"54565","130078","51426","Siedl.","ok"
"54566","130079","51427","Admin.","ok"
"54567","130080","51428","Siedl.","ok"
"54568","130082","51429","Siedl.","ok"
"54569","130084","51430","Siedl.","ok"
"54570","130085","51431","Eth.","ok"
"54571","130086","51432","Siedl.","ok"
"54572","130089","51433","Admin.","ok"
"54573","130091","51434","Lands.","ok"
"54574","130092","51435","Siedl.","ok"
"54575","130093","51436","Siedl.","ok"
"54576","130094","51437","Admin.","ok"
"54577","130097","51437","Admin.","ok"
"54578","130100","51438","Siedl.","ok"
"54579","130102","51439","Siedl.","ok"
"54580","130104","51440","Siedl.","ok"
"54581","130106","51441","Admin.","ok"
"54582","130108","51442","Siedl.","ok"
"54583","130110","51443","Siedl.","ok"
"54584","130112","51444","Siedl.","ok"
"54585","130115","51445","Siedl.","ok"
"54586","130117","51446","Siedl.","ok"
"54587","130119","51447","Siedl.","ok"
"54588","130121","51448","Siedl.","ok"
"54589","130123","51449","Admin.","ok"
"54590","130125","51450","Siedl.","ok"
"54591","130127","51451","Siedl.","ok"
"54592","130129","51452","Siedl.","ok"
"54593","130132","51453","Siedl.","ok"
"54594","130136","51454","Siedl.","ok"
"54595","130139","51455","Siedl.","ok"
"54596","130141","51456","Siedl.","ok"
"54597","130145","51457","Siedl.","ok"
"54598","130147","51458","Siedl.","ok"
"54599","130150","51459","Siedl.","ok"
"54600","130152","51460","Admin.","ok"
"54601","130155","51460","Siedl.","ok"
"54602","130158","51461","Siedl.","ok"
"54603","130160","51462","Siedl.","ok"
"54604","130162","51463","Siedl.","ok"
"54605","130165","51464","Siedl.","ok"
"54606","130169","51465","Siedl.","ok"
"54607","130172","51466","Admin.","ok"
"54608","130174","51467","Siedl.","ok"
"54609","130177","51468","Siedl.","ok"
"54610","130179","51468","Lands.","ok"
"54611","130182","51469","Lands.","ok"
"54612","130185","51470","Siedl.","ok"
"54613","130187","51471","Siedl.","ok"
"54614","130190","51472","Gewäs.","ok"
"54615","130192","51472","Gewäs.","ok"
"54616","130195","51473","Siedl.","ok"
"54617","130198","51474","Siedl.","ok"
"54618","130201","51474","Admin.","ok"
"54619","130204","51475","Lands.","ok"
"54620","130206","51476","Siedl.","ok"
"54621","130209","51476","Admin.","ok"
"54622","130212","51477","Siedl.","ok"
"54623","130215","51478","Siedl.","ok"
"54624","130217","51479","Siedl.","ok"
"54625","130219","51480","Siedl.","ok"
"54626","130222","51481","Siedl.","ok"
"54627","130224","51482","Siedl.","ok"
"54628","130226","51483","Siedl.","ok"
"54629","130228","51484","Siedl.","ok"
"54630","130231","51484","Gewäs.","ok"
"54631","130234","51484","Admin.","ok"
"54632","130237","51485","Siedl.","ok"
"54633","130240","51486","Siedl.","ok"
"54634","130243","51487","Admin.","ok"
"54635","130245","51487","Gewäs.","ok"
"54636","130248","51488","Lands.","ok"
"54637","130250","51489","Lands.","ok"
"54638","130252","51490","Admin.","ok"
"54639","130255","51491","Siedl.","ok"
"54640","130258","51492","Gewäs.","ok"
"54641","130261","51492","Admin.","ok"
"54642","130264","51492","Gewäs.","ok"
"54643","130267","51492","Gewäs.","ok"
"54644","130270","51492","Admin.","ok"
"54645","130273","51493","Siedl.","ok"
"54646","130275","51494","Lands.","ok"
"54647","130277","51495","Siedl.","ok"
"54648","130280","51496","Siedl.","ok"
"54649","130282","51497","Eth.","ok"
"54650","130285","51498","Siedl.","ok"
"54651","130288","51499","Siedl.","ok"
"54652","130292","51500","Admin.","ok"
"54653","130294","51501","Siedl.","ok"
"54654","130296","51502","Siedl.","ok"
"54655","130299","51503","Eth.","ok"
"54656","130301","51503","Eth.","ok"
"54657","130303","51503","Eth.","ok"
"54658","130306","51504","Siedl.","ok"
"54659","130309","51505","Siedl.","ok"
"54660","130312","51506","Siedl.","ok"
"54661","130314","51507","Siedl.","ok"
"54662","130317","51508","Siedl.","ok"
"54663","130318","51509","Siedl.","ok"
"54664","130320","51510","Siedl.","ok"
"54665","130323","51511","Siedl.","ok"
"54666","130324","51512","Siedl.","ok"
"54667","130326","51513","Eth.","ok"
"54668","130329","51514","Gewäs.","ok"
"54669","130331","51515","Siedl.","ok"
"54670","130334","51516","Siedl.","ok"
"54671","130337","51517","Admin.","ok"
"54672","130340","51518","Siedl.","ok"
"54673","130343","51518","Admin.","ok"
"54674","130346","51519","Geb.","ok"
"54675","130349","51520","Geb.","ok"
"54676","130352","51521","Geb.","ok"
"54677","130354","51522","Geb.","ok"
"54678","130356","51523","Siedl.","ok"
"54679","130358","51524","Siedl.","ok"
"54680","130361","51525","Siedl.","ok"
"54681","130364","51526","Siedl.","ok"
"54682","130366","51527","Siedl.","ok"
"54683","130369","51528","Siedl.","ok"
"54684","130372","51529","Siedl.","ok"
"54685","130376","51530","Admin.","ok"
"54686","130378","51531","Siedl.","ok"
"54687","130381","51532","Siedl.","ok"
"54688","130383","51533","Siedl.","ok"
"54689","130387","51534","Siedl.","ok"
"54690","130388","51535","Eth.","ok"
"54691","130390","51536","Eth.","ok"
"54692","130393","51536","Gewäs.","ok"
"54693","130394","51537","Gewäs.","ok"
"54694","130395","51538","Gewäs.","ok"
"54695","130397","51539","Gewäs.","ok"
"54696","130398","51540","Geb.","ok"
"54697","130398","51540","Lands.","ok"
"54698","130399","51541","Gewäs.","ok"
"54699","130400","51542","Gewäs.","ok"
"54700","130401","51543","Eth.","ok"
"54701","130403","51544","Eth.","ok"
"54702","130405","51545","Eth.","ok"
"54703","130407","51546","Gewäs.","ok"
"54704","130409","51546","Gewäs.","ok"
"54705","130412","51547","Gewäs.","ok"
"54706","130413","51548","Gewäs.","ok"
"54707","130414","51549","Siedl.","ok"
"54708","130416","51550","Siedl.","ok"
"54709","130418","51551","Gewäs.","ok"
"54710","130420","51552","Gewäs.","ok"
"54711","130422","51553","Gewäs.","ok"
"54712","130425","51554","Gewäs.","ok"
"54713","130428","51554","Gewäs.","ok"
"54714","130431","51555","Gewäs.","ok"
"54715","130433","51555","Gewäs.","ok"
"54716","130435","51556","Lands.","ok"
"54717","130437","51557","Eth.","ok"
"54718","130439","51558","Siedl.","ok"
"54719","130442","51558","Admin.","ok"
"54720","130445","51559","Admin.","ok"
"54721","130448","51560","Lands.","ok"
"54722","130451","51561","Siedl.","ok"
"54723","130453","51562","Siedl.","ok"
"54724","130456","51563","Siedl.","ok"
"54725","130459","51564","Siedl.","ok"
"54726","130461","51565","Siedl.","ok"
"54727","130463","51566","Siedl.","ok"
"54728","130466","51567","Siedl.","ok"
"54729","130470","51568","Siedl.","ok"
"54730","130472","51569","Siedl.","ok"
"54731","130474","51570","Admin.","ok"
"54732","130476","51571","Siedl.","ok"
"54733","130479","51572","Siedl.","ok"
"54734","130482","51573","Siedl.","ok"
"54735","130485","51574","Siedl.","ok"
"54736","130487","51575","Siedl.","ok"
"54737","130489","51576","Siedl.","ok"
"54738","130491","51577","Siedl.","ok"
"54739","130494","51578","Siedl.","ok"
"54740","130497","51579","Siedl.","ok"
"54741","130499","51580","Siedl.","ok"
"54742","130501","51580","Gewäs.","ok"
"54743","130504","51581","Siedl.","ok"
"54744","130506","51582","Siedl.","ok"
"54745","130508","51583","Eth.","ok"
"54746","130510","51584","Siedl.","ok"
"54747","130512","51585","Siedl.","ok"
"54748","130514","51586","Siedl.","ok"
"54749","130516","51587","Siedl.","ok"
"54750","130519","51588","Siedl.","ok"
"54751","130522","51589","Siedl.","ok"
"54752","130524","51590","Siedl.","ok"
"54753","130526","51591","Siedl.","ok"
"54754","130529","51592","Siedl.","ok"
"54755","130531","51593","Siedl.","ok"
"54756","130533","51594","Siedl.","ok"
"54757","130535","51595","Geb.","ok"
"54758","130538","51596","Siedl.","ok"
"54759","130541","51597","Siedl.","ok"
"54760","130543","51598","Siedl.","ok"
"54761","130545","51599","Siedl.","ok"
"54762","130548","51600","Siedl.","ok"
"54763","130550","51601","Siedl.","ok"
"54764","130553","51602","Siedl.","ok"
"54765","130556","51603","Siedl.","ok"
"54766","130559","51604","Siedl.","ok"
"54767","130561","51605","Siedl.","ok"
"54768","130563","51606","Siedl.","ok"
"54769","130565","51607","Siedl.","ok"
"54770","130567","51608","Siedl.","ok"
"54771","130569","51609","Siedl.","ok"
"54772","130571","51610","Siedl.","ok"
"54773","130573","51611","Siedl.","ok"
"54774","130575","51612","Siedl.","ok"
"54775","130577","51613","Gewäs.","ok"
"54776","130580","51614","Gewäs.","ok"
"54777","130582","51615","Gewäs.","ok"
"54778","130586","51616","Admin.","ok"
"54779","130588","51617","Siedl.","ok"
"54780","130591","51618","Siedl.","ok"
"54781","130593","51619","Siedl.","ok"
"54782","130596","51620","Siedl.","ok"
"54783","130598","51621","Siedl.","ok"
"54784","130600","51622","Admin.","ok"
"54785","130603","51623","Siedl.","ok"
"54786","130605","51624","Siedl.","ok"
"54787","130607","51625","Siedl.","ok"
"54788","130609","51626","Siedl.","ok"
"54789","130611","51627","Siedl.","ok"
"54790","130613","51628","Siedl.","ok"
"54791","130620","51629","Siedl.","ok"
"54792","130623","51630","Siedl.","ok"
"54793","130626","51631","Siedl.","ok"
"54794","130629","51632","Siedl.","ok"
"54795","130631","51633","Siedl.","ok"
"54796","130633","51634","Siedl.","ok"
"54797","130635","51635","Siedl.","ok"
"54798","130637","51636","Siedl.","ok"
"54799","130639","51637","Siedl.","ok"
"54800","130641","51638","Siedl.","ok"
"54801","130643","51639","Siedl.","ok"
"54802","130645","51640","Siedl.","ok"
"54803","130647","51641","Siedl.","ok"
"54804","130649","51642","Siedl.","ok"
"54805","130651","51643","Siedl.","ok"
"54806","130655","51644","Siedl.","ok"
"54807","130657","51645","Siedl.","ok"
"54808","130659","51646","Siedl.","ok"
"54809","130661","51647","Siedl.","ok"
"54810","130662","51648","Siedl.","ok"
"54811","130664","51649","Siedl.","ok"
"54812","130665","51650","Siedl.","ok"
"54813","130666","51651","Siedl.","ok"
"54814","130669","51652","Siedl.","ok"
"54815","130674","51653","Siedl.","ok"
"54816","130677","51654","Siedl.","ok"
"54817","130680","51655","Siedl.","ok"
"54818","130682","51656","Siedl.","ok"
"54819","130684","51657","Siedl.","ok"
"54820","130686","51658","Siedl.","ok"
"54821","130688","51659","Siedl.","ok"
"54822","130690","51660","Siedl.","ok"
"54823","130692","51661","Siedl.","ok"
"54824","130694","51662","Siedl.","ok"
"54825","130696","51663","Siedl.","ok"
"54826","130698","51664","Siedl.","ok"
"54827","130700","51665","Siedl.","ok"
"54828","130702","51666","Siedl.","ok"
"54829","130704","51667","Siedl.","ok"
"54830","130707","51668","Siedl.","ok"
"54831","130709","51669","Siedl.","ok"
"54832","130713","51670","Geb.","ok"
"54833","130714","51671","Siedl.","ok"
"54834","130717","51672","Siedl.","ok"
"54835","130720","51673","Siedl.","ok"
"54836","130723","51674","Siedl.","ok"
"54837","130726","51675","Siedl.","ok"
"54838","130727","51676","Siedl.","ok"
"54839","130728","51677","Siedl.","ok"
"54840","130730","51678","Siedl.","ok"
"54841","130731","51678","Lands.","ok"
"54842","130735","51679","Siedl.","ok"
"54843","130737","51680","Siedl.","ok"
"54844","130738","51681","Siedl.","ok"
"54845","130739","51682","Siedl.","ok"
"54846","130742","51683","Siedl.","ok"
"54847","130744","51684","Siedl.","ok"
"54848","130747","51685","Gewäs.","ok"
"54849","130750","51686","Siedl.","ok"
"54850","130752","51687","Siedl.","ok"
"54851","130755","51688","Siedl.","ok"
"54852","130757","51689","Siedl.","ok"
"54853","130760","51690","Siedl.","ok"
"54854","130762","51691","Siedl.","ok"
"54855","130765","51692","Siedl.","ok"
"54856","130767","51693","Siedl.","ok"
"54857","130769","51694","Siedl.","ok"
"54858","130771","51695","Siedl.","ok"
"54859","130774","51696","Siedl.","ok"
"54860","130777","51697","Admin.","ok"
"54861","130780","51698","Siedl.","ok"
"54862","130784","51699","Siedl.","ok"
"54863","130786","51700","Siedl.","ok"
"54864","130788","51701","Siedl.","ok"
"54865","130790","51702","Siedl.","ok"
"54866","130792","51703","Gewäs.","ok"
"54867","130796","51704","Gewäs.","ok"
"54868","130799","51705","Siedl.","ok"
"54869","130801","51706","Siedl.","ok"
"54870","130803","51706","Admin.","ok"
"54871","130805","51707","Siedl.","ok"
"54872","130808","51708","Siedl.","ok"
"54873","130811","51709","Siedl.","ok"
"54874","130813","51709","Admin.","ok"
"54875","130815","51710","Siedl.","ok"
"54876","130818","68255","Admin.","ok"
"54877","130821","51711","Siedl.","ok"
"54878","130824","51712","Siedl.","ok"
"54879","130827","51713","Siedl.","ok"
"54880","130829","51714","Siedl.","ok"
"54881","130831","51715","Siedl.","ok"
"54882","130833","51716","Siedl.","ok"
"54883","130835","51717","Siedl.","ok"
"54884","130838","51718","Siedl.","ok"
"54885","130840","51719","Siedl.","ok"
"54886","130843","51720","Lands.","ok"
"54887","130845","51721","Eth.","ok"
"54888","130848","51722","Siedl.","ok"
"54889","130851","51723","Siedl.","ok"
"54890","130854","51724","Siedl.","ok"
"54891","130856","51725","Siedl.","ok"
"54892","130858","51726","Siedl.","ok"
"54893","130861","51727","Siedl.","ok"
"54894","130865","51728","Lands.","ok"
"54895","130867","51729","Siedl.","ok"
"54896","130870","51730","Siedl.","ok"
"54897","130872","51731","Siedl.","ok"
"54898","130875","51732","Siedl.","ok"
"54899","130877","51733","Siedl.","ok"
"54900","130879","51734","Siedl.","ok"
"54901","130882","51735","Siedl.","ok"
"54902","130884","51736","Siedl.","ok"
"54903","130887","51737","Siedl.","ok"
"54904","130889","51738","Siedl.","ok"
"54905","130891","51739","Siedl.","ok"
"54906","130894","51740","Gewäs.","ok"
"54907","130897","51741","Siedl.","ok"
"54908","130900","51742","Siedl.","ok"
"54909","130903","51743","Siedl.","ok"
"54910","130905","51744","Siedl.","ok"
"54911","130908","51745","Admin.","ok"
"54912","130911","51746","Siedl.","ok"
"54913","130914","51747","Siedl.","ok"
"54914","130917","51748","Siedl.","ok"
"54915","130920","51749","Siedl.","ok"
"54916","130922","51750","Siedl.","ok"
"54917","130924","51751","Eth.","ok"
"54918","130927","51752","Eth.","ok"
"54919","130930","51753","Eth.","ok"
"54920","130933","51754","Eth.","ok"
"54921","130935","51755","Siedl.","ok"
"54922","130938","51755","Admin.","ok"
"54923","130941","51755","Lands.","ok"
"54924","130944","51755","Siedl.","ok"
"54925","130947","51756","Siedl.","ok"
"54926","130949","51757","Eth.","ok"
"54927","130951","51758","Gewäs.","ok"
"54928","130953","51759","Siedl.","ok"
"54929","130955","51760","Admin.","ok"
"54930","130957","51761","Siedl.","ok"
"54931","130959","51762","Siedl.","ok"
"54932","130961","51763","Geb.","ok"
"54933","130963","51764","Siedl.","ok"
"54934","130965","51765","Geb.","ok"
"54935","130967","51766","Siedl.","ok"
"54936","130970","51766","Admin.","ok"
"54937","130973","51767","Siedl.","ok"
"54938","130976","51768","Admin.","ok"
"54939","130979","51769","Siedl.","ok"
"54940","130981","51770","Geb.","ok"
"54941","130983","51771","Admin.","ok"
"54942","130985","51772","Siedl.","ok"
"54943","130987","51773","Admin.","ok"
"54944","130990","51774","Gewäs.","ok"
"54945","130993","51775","Lands.","ok"
"54946","130995","51776","Gewäs.","ok"
"54947","130998","51777","Siedl.","ok"
"54948","131000","51778","Lands.","ok"
"54949","131002","51779","Admin.","ok"
"54950","131005","51780","Siedl.","ok"
"54951","131008","51781","Siedl.","ok"
"54952","131010","51782","Siedl.","ok"
"54953","131012","51783","Siedl.","ok"
"54954","131015","51783","Weg","ok"
"54955","131016","51784","Siedl.","ok"
"54956","131019","51785","Siedl.","ok"
"54957","131019","51785","Weg","ok"
"54958","131021","51786","Siedl.","ok"
"54959","131025","51787","Lands.","ok"
"54960","131027","51788","Admin.","ok"
"54961","131030","51789","Siedl.","ok"
"54962","131033","51790","Eth.","ok"
"54963","131035","51791","Siedl.","ok"
"54964","131037","51792","Siedl.","ok"
"54965","131040","51793","Siedl.","ok"
"54966","131043","51793","Admin.","ok"
"54967","131046","51794","Siedl.","ok"
"54968","131048","51795","Siedl.","ok"
"54969","131051","51796","Siedl.","ok"
"54970","131053","51796","Lands.","ok"
"54971","131056","51797","Siedl.","ok"
"54972","131058","51798","Siedl.","ok"
"54973","131061","51799","Siedl.","ok"
"54974","131065","51800","Lands.","ok"
"54975","131069","51800","Lands.","ok"
"54976","131072","51801","Geb.","ok"
"54977","131074","51802","Siedl.","ok"
"54978","131077","51803","Siedl.","ok"
"54979","131080","51803","Admin.","ok"
"54980","131083","51804","Siedl.","ok"
"54981","131085","51805","Siedl.","ok"
"54982","131088","51806","Siedl.","ok"
"54983","131091","51807","Siedl.","ok"
"54984","131093","51808","Siedl.","ok"
"54985","131095","51809","Siedl.","ok"
"54986","131099","51810","Admin.","ok"
"54987","131103","51811","Siedl.","ok"
"54988","131106","51812","Siedl.","ok"
"54989","131109","51813","Siedl.","ok"
"54990","131111","51814","Siedl.","ok"
"54991","131112","51815","Siedl.","ok"
"54992","131115","51816","Siedl.","ok"
"54993","131118","51817","Siedl.","ok"
"54994","131120","51818","Siedl.","ok"
"54995","131122","51819","Siedl.","ok"
"54996","131125","51820","Siedl.","ok"
"54997","131127","51821","Siedl.","ok"
"54998","131128","51822","Eth.","ok"
"54999","131130","51823","Geb.","ok"
"55000","131132","51824","Siedl.","ok"
"55001","131135","51825","Siedl.","ok"
"55002","131137","51826","Siedl.","ok"
"55003","131139","51827","Siedl.","ok"
"55004","131141","51828","Siedl.","ok"
"55005","131143","51829","Siedl.","ok"
"55006","131145","51830","Siedl.","ok"
"55007","131147","51831","Siedl.","ok"
"55008","131149","51832","Siedl.","ok"
"55009","131152","51833","Siedl.","ok"
"55010","131155","51834","Siedl.","ok"
"55011","131157","51835","Siedl.","ok"
"55012","131159","51836","Siedl.","ok"
"55013","131161","51837","Siedl.","ok"
"55014","131164","51838","Siedl.","ok"
"55015","131166","51839","Siedl.","ok"
"55016","131168","51840","Siedl.","ok"
"55017","131171","51841","Siedl.","ok"
"55018","131173","51842","Siedl.","ok"
"55019","131175","51843","Admin.","ok"
"55020","131178","51844","Siedl.","ok"
"55021","131181","51845","Siedl.","ok"
"55022","131183","51846","Siedl.","ok"
"55023","131186","51847","Siedl.","ok"
"55024","131188","51848","Siedl.","ok"
"55025","131190","51849","Siedl.","ok"
"55026","131192","51850","Siedl.","ok"
"55027","131194","51851","Siedl.","ok"
"55028","131196","51852","Siedl.","ok"
"55029","131198","51852","Siedl.","ok"
"55030","131201","51853","Siedl.","ok"
"55031","131204","51854","Siedl.","ok"
"55032","131207","51855","Siedl.","ok"
"55033","131209","51856","Siedl.","ok"
"55034","131212","51857","Siedl.","ok"
"55035","131214","51858","Siedl.","ok"
"55036","131217","51859","Eth.","ok"
"55037","131219","51860","Siedl.","ok"
"55038","131222","51861","Siedl.","ok"
"55039","131224","51862","Siedl.","ok"
"55040","131227","51862","Admin.","ok"
"55041","131230","51863","Siedl.","ok"
"55042","131234","51864","Admin.","ok"
"55043","131237","51865","Siedl.","ok"
"55044","131239","51866","Siedl.","ok"
"55045","131241","51867","Siedl.","ok"
"55046","131243","51868","Siedl.","ok"
"55047","131245","51869","Siedl.","ok"
"55048","131247","51870","Siedl.","ok"
"55049","131250","51871","Admin.","ok"
"55050","131252","51872","Siedl.","ok"
"55051","131254","51873","Siedl.","ok"
"55052","131256","51874","Siedl.","ok"
"55053","131259","51875","Lands.","ok"
"55054","131261","51876","Siedl.","ok"
"55055","131263","51877","Siedl.","ok"
"55056","131265","51878","Siedl.","ok"
"55057","131269","51879","Admin.","ok"
"55058","131271","51880","Siedl.","ok"
"55059","131274","51881","Siedl.","ok"
"55060","131277","51882","Siedl.","ok"
"55061","131280","51883","Siedl.","ok"
"55062","131282","51884","Lands.","ok"
"55063","131284","51885","Siedl.","ok"
"55064","131286","51886","Siedl.","ok"
"55065","131289","51887","Siedl.","ok"
"55066","131292","51888","Siedl.","ok"
"55067","131295","51889","Siedl.","ok"
"55068","131297","51890","Siedl.","ok"
"55069","131300","51891","Siedl.","ok"
"55070","131302","51892","Siedl.","ok"
"55071","131304","51893","Siedl.","ok"
"55072","131306","51894","Siedl.","ok"
"55073","131309","51895","Siedl.","ok"
"55074","131312","51896","Siedl.","ok"
"55075","131315","51897","Siedl.","ok"
"55076","131317","51898","Siedl.","ok"
"55077","131319","51899","Siedl.","ok"
"55078","131323","51900","Siedl.","ok"
"55079","131326","51901","Siedl.","ok"
"55080","131328","51902","Siedl.","ok"
